Tract,neighborhood,Labor Force,Unemployed,Employed,Family Poverty,No HS,Some HS,HS Graduates,Bachelors Degree,Grad/Prof Degree,Private Health Ins,Public Health Ins,No Health Ins,No Vehicles,One Vehicle,Two Vehicles,Three+ Vehicles,Drive Alone,Carpooled,Walked,Other means,WFH,Public Transit,Total Population,Male,Female,Census Tract Number,Life Expectancy,Life Expectancy Standard Error,NAME10,Life Expectancy_abvavg,Life_Expectancy_Difference,Unemployed_cat_10-15%,Unemployed_cat_15-20%,Unemployed_cat_20-25%,Unemployed_cat_25 or more,Unemployed_cat_5-10%,Unemployed_cat_less than 5%,sex_cat_More Men,sex_cat_More Women,vehicle_cat_No Vehicles,vehicle_cat_One Vehicle,vehicle_cat_Three+ Vehicles,vehicle_cat_Two Vehicles,transport_cat_Carpooled,transport_cat_Drive Alone,transport_cat_Public Transit,transport_cat_Walked,education_cat_Bachelors Degree,education_cat_Grad/Prof Degree,education_cat_HS Graduates,education_cat_No HS,education_cat_Some HS,health_ins_cat_No Health Ins,health_ins_cat_Private Health Ins,health_ins_cat_Public Health Ins,area_Central,area_Far North Side,area_Far South Side,area_Far Southwest Side,area_North Side,area_Northwest Side,area_South Side,area_Southwest Side,area_West Side
530100.0,WEST PULLMAN,959.0,13.0,47.1,32.7,27.6,11.9,33.4,1.6,1.7,25.8,56.4,22.2,30.9,28.9,34.9,5.2,58.0,14.4,3.5,4.5,0.4,19.3,2181.0,46.1,53.9,5301.0,71.8,2.4681,5301.0,0,-4.959305729820173,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
530200.0,WEST PULLMAN,1846.0,15.8,38.7,41.1,5.9,17.8,36.0,6.5,1.4,26.4,64.9,17.7,36.1,42.3,14.3,7.4,46.4,6.7,5.3,0.0,8.2,33.4,4675.0,48.2,51.8,5302.0,69.5,1.6889,5302.0,0,-7.25930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
560100.0,GARFIELD RIDGE,610.0,4.1,47.1,15.8,15.0,10.5,37.3,12.8,2.8,46.8,43.6,13.9,11.0,24.5,35.8,28.6,71.6,11.9,0.9,0.0,0.7,14.9,1486.0,52.0,48.0,5601.0,70.3,1.9741,5601.0,0,-6.459305729820173,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
580100.0,BRIGHTON PARK,1475.0,7.8,55.5,26.0,24.4,9.8,30.6,7.2,6.7,31.0,41.4,32.8,18.0,41.2,32.6,8.3,51.2,21.7,4.2,3.9,1.2,17.8,3043.0,53.5,46.5,5801.0,75.1,2.1987,5801.0,0,-1.6593057298201757,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
320400.0,LOOP,1516.0,4.6,46.9,0.0,0.0,0.5,2.3,37.4,50.5,86.7,7.7,9.3,31.5,46.2,20.9,1.4,14.7,3.3,48.9,1.6,9.2,22.3,2995.0,44.2,55.8,3204.0,78.63333333333334,2.2018333333333335,3204.0,1,1.87402760351317,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20500.0,WEST RIDGE,2514.0,5.7,50.8,25.7,14.4,8.0,27.0,23.9,10.9,32.8,45.3,27.0,25.9,47.1,21.9,5.1,53.6,8.6,13.4,4.0,5.6,14.8,5794.0,50.9,49.1,205.0,77.6,2.008,205.0,1,0.8406942701798243,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31800.0,UPTOWN,1293.0,3.8,80.5,9.9,9.2,2.7,9.2,40.8,26.2,68.3,17.4,18.3,25.2,53.6,18.8,2.5,37.7,6.5,1.8,1.9,4.1,48.1,1766.0,48.6,51.4,318.0,82.0,1.6817,318.0,1,5.24069427017983,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32100.0,UPTOWN,4611.0,7.9,66.1,3.6,3.6,2.6,11.9,38.6,30.0,76.2,19.7,7.9,46.8,41.4,6.9,4.9,32.7,5.1,2.7,9.5,4.8,45.2,6797.0,50.0,50.0,321.0,80.7,1.3694,321.0,1,3.940694270179833,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40100.0,LINCOLN SQUARE,2321.0,7.6,61.5,10.2,6.7,7.7,11.8,30.9,20.1,68.3,22.2,15.2,15.1,50.4,31.0,3.5,61.6,4.5,3.4,3.0,5.3,22.3,4045.0,52.9,47.1,401.0,78.5,1.6259,401.0,1,1.74069427017983,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50300.0,NORTH CENTER,1577.0,5.0,73.6,4.5,2.7,4.5,15.3,37.0,23.4,80.8,18.3,6.5,12.8,46.5,32.7,8.0,52.1,5.6,9.1,3.7,3.2,26.3,2520.0,52.1,47.9,503.0,80.3,2.6048,503.0,1,3.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51200.0,NORTH CENTER,1035.0,2.7,81.8,1.5,2.5,5.5,5.1,50.3,29.2,86.0,7.9,6.4,11.1,59.3,28.1,1.4,36.8,5.3,8.8,4.4,6.0,38.6,1636.0,45.1,54.9,512.0,81.53333333333333,2.8104333333333336,512.0,1,4.7740276035131615,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61800.0,LAKE VIEW,884.0,3.9,76.5,20.4,2.1,2.0,4.8,48.6,27.5,72.3,13.9,17.9,57.5,36.6,5.9,0.0,19.1,6.1,10.3,1.6,13.5,49.5,1179.0,50.7,49.3,618.0,80.66666666666667,3.104033333333333,618.0,1,3.9073609368465014,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62300.0,LAKE VIEW,1219.0,5.6,85.4,0.0,0.0,0.8,4.6,57.5,32.6,89.0,5.8,7.8,18.5,46.3,29.5,5.7,34.2,8.3,2.1,1.8,6.7,46.9,1611.0,54.9,45.1,623.0,80.83333333333334,2.402433333333333,623.0,1,4.074027603513173,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70400.0,LINCOLN PARK,2118.0,1.9,69.5,1.0,6.1,6.2,10.8,44.9,27.1,78.4,19.5,5.0,27.1,47.1,23.0,2.7,35.8,4.9,4.7,3.1,5.5,45.9,3415.0,57.2,42.8,704.0,80.7,2.9475,704.0,1,3.940694270179833,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70600.0,LINCOLN PARK,2194.0,4.3,79.7,0.9,0.6,1.1,1.7,51.9,38.1,96.8,4.1,0.9,8.5,41.6,41.7,8.2,54.9,3.2,0.3,2.3,4.4,34.9,3218.0,49.9,50.1,706.0,82.0,2.4541,706.0,1,5.24069427017983,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71300.0,LINCOLN PARK,2295.0,5.5,75.5,1.1,0.0,0.2,1.6,57.2,38.0,94.6,11.0,3.9,30.6,52.9,14.8,1.8,32.7,2.0,5.9,3.9,9.0,46.5,3471.0,47.7,52.3,713.0,84.6,2.4603,713.0,1,7.840694270179824,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80300.0,NEAR NORTH SIDE,3749.0,4.9,84.8,6.7,0.9,0.2,2.9,47.3,36.4,92.4,8.1,2.9,22.2,59.2,18.1,0.5,30.5,6.6,7.1,6.7,6.5,42.6,4733.0,47.2,52.8,803.0,80.7,2.2995,803.0,1,3.940694270179833,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
81600.0,NEAR NORTH SIDE,2627.0,6.7,76.3,0.0,0.0,0.0,2.1,42.0,45.0,96.7,9.7,1.6,52.4,38.9,7.0,1.6,20.8,0.0,48.4,10.7,5.3,14.8,3359.0,48.5,51.5,816.0,80.1,3.6428,816.0,1,3.3406942701798243,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
81800.0,NEAR NORTH SIDE,6483.0,5.0,87.7,1.9,0.0,0.0,2.3,47.0,40.8,93.4,3.3,5.2,21.4,67.7,10.8,0.0,29.7,2.1,43.1,5.1,5.7,14.4,7325.0,42.8,57.2,818.0,82.0,1.8705999999999998,818.0,1,5.24069427017983,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
81900.0,NEAR NORTH SIDE,724.0,10.1,70.0,11.4,3.6,3.8,10.4,38.6,27.5,69.8,26.6,9.6,22.2,48.6,25.8,3.5,38.0,8.7,27.2,12.7,6.4,6.9,1048.0,52.7,47.3,819.0,83.6,2.598333333333333,819.0,1,6.840694270179824,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
400400.0,WASHINGTON PARK,911.0,26.3,42.0,33.0,2.8,13.1,28.1,13.3,11.1,24.5,63.3,16.8,41.4,52.2,6.4,0.0,54.3,4.4,3.7,0.0,1.3,36.4,1818.0,38.4,61.6,4004.0,73.7,3.7441,4004.0,0,-3.059305729820167,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
420800.0,WOODLAWN,963.0,16.1,45.8,41.4,3.0,14.0,25.9,14.1,3.8,28.2,54.9,22.6,39.9,39.2,18.4,2.5,59.1,8.0,1.3,4.1,4.6,22.8,2293.0,41.6,58.4,4208.0,71.0,2.2377,4208.0,0,-5.75930572982017,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
320100.0,LOOP,7575.0,3.4,68.2,2.2,0.0,0.8,4.6,42.1,38.3,90.0,13.0,4.9,40.4,51.3,8.3,0.0,21.3,2.0,46.4,2.5,12.0,15.7,11104.0,50.0,50.0,3201.0,82.9,1.6569,3201.0,1,6.140694270179836,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
330100.0,NEAR SOUTH SIDE,12810.0,2.9,80.8,5.3,2.0,3.0,7.5,32.5,39.6,88.1,12.0,3.4,19.1,67.8,12.2,0.9,43.4,7.3,9.1,6.4,6.1,27.7,17935.0,49.7,50.3,3301.0,80.3,1.2609,3301.0,1,3.540694270179827,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10300.0,ROGERS PARK,3178.0,4.2,55.6,15.9,10.4,11.8,23.4,20.6,11.5,56.1,35.3,14.8,45.1,38.7,15.3,0.9,32.3,14.4,2.2,4.7,4.1,42.3,6077.0,50.9,49.1,103.0,70.0,1.0274,103.0,0,-6.75930572982017,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50800.0,NORTH CENTER,964.0,4.2,82.6,6.2,3.7,3.8,6.0,44.9,34.4,86.3,14.0,7.0,13.5,45.1,34.7,6.7,42.5,7.0,4.9,3.1,7.7,34.9,1390.0,47.8,52.2,508.0,80.96666666666665,2.7373666666666665,508.0,1,4.207360936846484,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50900.0,NORTH CENTER,939.0,3.0,78.5,2.4,1.3,1.3,6.2,43.4,25.1,82.9,8.5,11.8,12.3,44.3,41.9,1.6,53.5,4.6,6.6,2.9,6.9,25.4,1546.0,53.2,46.8,509.0,81.3,1.7803,509.0,1,4.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51100.0,NORTH CENTER,998.0,1.4,83.4,7.1,4.3,1.3,11.5,47.0,26.1,85.6,7.5,8.3,11.7,57.1,29.5,1.6,41.1,8.4,6.8,3.4,7.6,32.7,1454.0,55.4,44.6,511.0,80.96666666666665,2.7373666666666665,511.0,1,4.207360936846484,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
570300.0,ARCHER HEIGHTS,2719.0,6.7,59.2,17.6,24.5,10.9,33.8,9.6,4.0,35.0,46.8,23.5,18.2,37.5,29.5,14.8,58.5,16.2,6.0,1.1,1.6,16.7,5966.0,47.1,52.9,5703.0,81.4,1.7176,5703.0,1,4.640694270179836,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
611500.0,NEW CITY,1125.0,6.4,42.6,26.0,19.8,5.3,53.6,2.1,3.6,22.9,49.5,34.3,28.6,41.4,22.0,8.1,59.1,14.1,5.1,2.0,5.1,14.5,3046.0,46.5,53.5,6115.0,77.5,1.6982,6115.0,1,0.74069427017983,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
611700.0,NEW CITY,617.0,16.3,48.7,32.9,16.4,10.0,48.7,7.3,0.6,23.4,46.6,30.4,37.2,44.3,10.7,7.8,56.8,17.9,0.0,2.7,1.3,21.3,1267.0,43.5,56.5,6117.0,70.03333333333333,3.028033333333333,6117.0,0,-6.7259723964868385,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
620200.0,WEST ELSDON,1289.0,8.1,58.2,14.6,11.9,10.3,43.1,5.2,2.6,60.7,32.2,14.9,22.1,37.1,21.8,19.0,60.4,9.5,2.9,1.5,1.2,24.4,2415.0,46.4,53.6,6202.0,82.0,1.8207,6202.0,1,5.24069427017983,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
630900.0,GAGE PARK,2618.0,11.3,57.9,16.0,29.1,8.3,40.2,5.4,0.5,34.2,46.4,23.7,16.0,37.0,26.1,20.9,60.3,19.5,4.9,4.4,2.8,8.1,5347.0,51.3,48.7,6309.0,76.0,1.4876,6309.0,0,-0.75930572982017,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
650200.0,WEST LAWN,3771.0,10.3,56.5,15.7,23.9,8.4,32.7,9.2,1.1,54.0,34.4,17.0,6.6,42.1,27.5,23.8,61.4,21.3,3.3,0.5,2.2,11.2,7653.0,52.0,48.0,6502.0,81.3,2.0935,6502.0,1,4.540694270179827,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
660700.0,CHICAGO LAWN,1114.0,17.9,41.3,33.6,7.1,21.2,38.8,4.9,4.4,27.9,56.7,19.4,32.8,43.5,15.8,8.0,55.1,14.4,5.0,0.0,5.2,20.4,2398.0,48.1,51.9,6607.0,69.6,2.2502,6607.0,0,-7.159305729820176,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
660900.0,CHICAGO LAWN,2093.0,19.5,41.5,35.3,3.1,9.6,40.7,7.0,1.0,32.9,48.9,20.4,33.5,42.5,19.0,5.1,52.4,5.8,4.2,0.0,1.4,36.1,4393.0,38.5,61.5,6609.0,70.7,1.4637,6609.0,0,-6.059305729820167,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
680500.0,ENGLEWOOD,523.0,28.7,24.3,57.6,5.5,20.0,48.0,3.4,2.0,17.1,72.0,15.2,34.8,59.1,3.4,2.6,44.5,0.0,10.1,0.0,4.8,40.5,1274.0,47.5,52.5,6805.0,65.9,2.6781,6805.0,0,-10.859305729820164,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
680600.0,ENGLEWOOD,572.0,20.9,37.2,46.0,7.4,17.3,44.5,5.3,1.0,14.5,71.3,17.0,47.1,40.8,12.2,0.0,29.3,6.3,4.9,0.0,1.4,58.0,1444.0,48.8,51.2,6806.0,68.9,2.4086,6806.0,0,-7.859305729820164,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
710300.0,AUBURN GRESHAM,564.0,16.4,36.5,28.0,4.9,18.3,27.0,5.2,4.5,31.3,53.1,24.1,47.9,34.2,17.4,0.5,42.6,3.4,3.7,2.6,3.7,43.9,1301.0,41.7,58.3,7103.0,68.8,2.5611,7103.0,0,-7.959305729820173,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
720500.0,BEVERLY,1245.0,3.1,68.2,0.9,0.9,2.6,9.5,32.0,29.2,95.3,12.2,3.0,4.1,30.4,43.9,21.6,75.9,4.0,4.3,1.3,2.8,11.7,2209.0,47.7,52.3,7205.0,80.7,2.424,7205.0,1,3.940694270179833,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720600.0,BEVERLY,908.0,4.9,64.7,0.0,1.3,1.9,14.1,34.1,31.4,90.2,15.6,2.9,4.7,18.8,58.5,17.9,63.0,10.4,3.9,0.7,3.9,17.9,1716.0,51.2,48.8,7206.0,77.7,1.4741,7206.0,1,0.9406942701798329,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
730100.0,WASHINGTON HEIGHTS,1199.0,14.8,41.6,15.2,0.8,8.6,29.1,20.5,8.0,57.8,44.5,12.5,15.8,49.4,25.8,8.9,64.0,5.7,0.6,0.0,3.8,25.9,2504.0,42.1,57.9,7301.0,73.5,1.6803,7301.0,0,-3.25930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
841200.0,LOWER WEST SIDE,2687.0,8.4,61.3,28.3,31.0,12.8,29.6,8.5,7.4,25.4,48.7,27.7,26.8,53.5,11.8,7.9,39.5,11.5,8.5,4.1,1.4,35.0,5651.0,53.1,46.9,8412.0,76.2,1.7397,8412.0,0,-0.5593057298201671,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
841300.0,LOWER WEST SIDE,2070.0,8.2,59.2,21.8,26.8,11.5,24.2,16.7,3.7,44.4,38.4,20.6,24.5,46.4,25.8,3.3,48.7,8.0,5.1,1.9,1.3,35.0,4017.0,49.8,50.2,8413.0,81.8,3.1785,8413.0,1,5.040694270179827,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
841400.0,NORTH LAWNDALE,472.0,12.7,40.8,46.0,5.8,15.7,36.4,8.2,1.1,24.0,63.4,17.7,48.8,35.9,9.7,5.6,31.4,14.7,7.5,1.4,7.2,37.8,1213.0,46.0,54.0,8414.0,71.0,2.9728,8414.0,0,-5.75930572982017,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
841500.0,NORTH LAWNDALE,964.0,14.6,33.5,52.4,9.1,19.1,29.0,3.9,3.1,19.9,68.8,15.7,54.5,35.8,6.1,3.7,43.1,7.4,0.9,2.1,11.0,35.4,3029.0,48.9,51.1,8415.0,69.6,2.3482,8415.0,0,-7.159305729820176,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
841600.0,NORTH LAWNDALE,243.0,8.2,33.3,51.4,6.8,16.4,41.2,15.4,1.3,35.2,50.2,19.7,33.3,48.1,15.6,2.9,46.2,7.7,2.1,0.0,1.5,42.6,745.0,51.8,48.2,8416.0,69.16666666666667,2.8201666666666667,8416.0,0,-7.592639063153499,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
841700.0,SOUTH LAWNDALE,611.0,7.7,40.2,30.4,20.5,19.1,32.5,6.9,3.3,26.1,57.7,21.1,50.9,23.5,19.6,6.0,54.4,8.5,3.7,8.9,2.0,22.5,1607.0,44.3,55.7,8417.0,68.4,2.3599,8417.0,0,-8.359305729820164,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
841800.0,GREATER GRAND CROSSING,1072.0,19.3,37.9,29.6,2.9,9.9,26.7,8.4,3.7,35.0,54.7,15.6,34.5,51.2,12.2,2.1,46.2,20.7,1.5,0.0,5.5,26.1,2599.0,40.7,59.3,8418.0,71.5,1.733,8418.0,0,-5.25930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
841900.0,NEAR WEST SIDE,3633.0,6.8,58.3,0.9,0.2,4.9,7.9,37.0,39.5,85.4,11.9,5.2,8.6,64.2,25.9,1.3,38.3,4.6,22.5,5.9,7.3,21.5,6158.0,46.7,53.3,8419.0,78.93333333333334,2.9877000000000002,8419.0,1,2.174027603513167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
842000.0,DOUGLAS,1012.0,3.5,30.9,2.6,8.9,8.8,28.5,13.7,14.8,81.6,11.9,10.4,11.0,58.0,29.9,1.2,20.4,4.6,46.2,2.0,4.1,22.7,2999.0,55.2,44.8,8420.0,71.66666666666667,1.9694,8420.0,0,-5.092639063153499,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
842100.0,HUMBOLDT PARK,3179.0,13.6,46.8,36.1,13.6,9.8,41.2,5.9,4.4,29.9,54.0,21.3,16.3,50.7,23.6,9.3,55.2,14.6,1.6,6.1,2.4,20.0,7111.0,51.1,48.9,8421.0,78.3,3.7368,8421.0,1,1.5406942701798272,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
842200.0,NEAR NORTH SIDE,1863.0,1.7,72.1,6.0,2.4,5.2,12.5,42.9,27.3,73.9,25.1,5.9,34.0,49.1,16.1,0.8,38.1,1.3,12.1,7.2,13.3,28.0,2614.0,49.3,50.7,8422.0,80.1,1.6716,8422.0,1,3.3406942701798243,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
842300.0,WEST TOWN,2749.0,4.5,78.6,6.8,3.6,2.2,6.1,49.6,26.0,83.4,8.3,9.9,11.9,57.2,22.8,8.1,38.4,6.2,9.8,6.0,7.6,31.9,3754.0,52.6,47.4,8423.0,75.5,1.7564,8423.0,0,-1.25930572982017,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
842400.0,CHATHAM,1494.0,10.3,46.2,19.2,4.2,14.8,18.6,16.1,12.5,49.2,43.9,19.4,32.0,44.4,18.7,4.8,42.6,4.2,4.2,1.7,0.0,47.3,3102.0,48.3,51.7,8424.0,73.9,1.827,8424.0,0,-2.8593057298201643,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
842500.0,GREATER GRAND CROSSING,657.0,19.4,29.6,69.9,2.7,21.2,27.0,5.1,1.0,12.5,74.2,17.1,68.1,25.0,6.9,0.0,42.9,3.0,0.3,0.0,1.6,52.2,2286.0,40.2,59.8,8425.0,68.1,3.1278,8425.0,0,-8.659305729820176,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
842600.0,NEW CITY,2581.0,11.3,57.2,18.7,10.2,13.3,37.0,11.8,5.1,56.0,33.8,15.8,20.9,41.1,28.9,9.1,55.7,17.6,3.7,1.8,1.8,19.5,4852.0,53.2,46.8,8426.0,78.4,2.4029,8426.0,1,1.6406942701798357,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
842800.0,BRIGHTON PARK,3046.0,8.4,51.0,33.7,40.6,11.5,30.2,3.7,0.8,28.5,43.6,30.9,19.9,39.1,31.7,9.3,63.8,13.0,4.4,1.0,1.0,16.7,7446.0,55.3,44.7,8428.0,82.3,3.4866,8428.0,1,5.540694270179827,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
842900.0,NEAR WEST SIDE,1093.0,14.3,43.6,34.5,8.6,18.1,29.1,11.6,5.3,26.1,60.8,18.3,52.6,38.3,6.9,2.2,44.2,8.8,3.2,1.3,2.6,40.0,2412.0,39.4,60.6,8429.0,68.9,2.3939,8429.0,0,-7.859305729820164,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
843000.0,NORTH LAWNDALE,968.0,14.4,38.4,49.7,9.6,15.9,34.1,5.7,0.5,24.0,64.9,16.3,40.1,46.6,11.4,1.9,53.9,8.4,0.0,14.0,1.5,22.2,2848.0,46.7,53.3,8430.0,68.0,1.6489,8430.0,0,-8.75930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
843100.0,NORTH LAWNDALE,587.0,5.4,38.9,36.9,3.7,16.5,35.6,11.8,7.0,31.7,57.6,15.2,32.4,43.5,20.3,3.9,59.8,5.1,7.7,3.5,5.3,18.5,1931.0,43.9,56.1,8431.0,73.5,1.498,8431.0,0,-3.25930572982017,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
843200.0,LOWER WEST SIDE,1259.0,13.2,58.0,30.4,22.6,14.4,24.5,10.5,7.7,31.3,43.3,27.5,23.1,55.5,13.5,7.9,58.6,18.1,1.4,7.4,1.5,13.0,2538.0,56.7,43.3,8432.0,80.6,2.5374,8432.0,1,3.8406942701798243,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
